,model_id,mean_residual_deviance,rmse,mse,mae,rmsle
0,XGBoost_3_AutoML_20190418_142243,0.1952386767568946,0.4418582088825493,0.1952386767568946,0.19600168521173325,0.07936443469453927
1,XGBoost_grid_1_AutoML_20190418_150256_model_2,0.19621030682504767,0.4429563260921416,0.19621030682504767,0.20000772112696086,0.08025309590434683
2,XGBoost_3_AutoML_20190418_144229,0.19631293550793166,0.4430721560964214,0.19631293550793166,0.19538566814826905,0.07996861003678891
3,XGBoost_3_AutoML_20190418_140346,0.1963657854240816,0.4431317923869621,0.1963657854240816,0.19546690679591416,0.07930031164577814
4,XGBoost_3_AutoML_20190418_150256,0.1967916220996286,0.443612017532921,0.1967916220996286,0.19730420260736092,0.08008347146468983
5,XGBoost_grid_1_AutoML_20190418_140346_model_1,0.20138761887415585,0.4487623189107523,0.20138761887415585,0.19741661943205985,0.07988677112512738
6,XGBoost_2_AutoML_20190418_135050,0.20249137384520244,0.449990415281484,0.20249137384520244,0.20276555076552405,0.07956644878617049
7,XGBoost_2_AutoML_20190418_150256,0.20263571779620151,0.4501507722932413,0.20263571779620151,0.2021750635092341,0.08059789892042625
8,XGBoost_2_AutoML_20190418_144229,0.20436191803987344,0.4520640640881262,0.20436191803987344,0.20290840039418614,0.08103012478133123
9,XGBoost_grid_1_AutoML_20190418_150256_model_5,0.20461169907935406,0.4523402470257914,0.20461169907935406,0.22977571881853515,0.08238805139978328
10,XGBoost_2_AutoML_20190418_142243,0.20489492143240198,0.452653202167401,0.20489492143240198,0.2032464152605836,0.08041480964870723
11,XGBoost_grid_1_AutoML_20190418_144229_model_1,0.2051747254508965,0.4529621677920756,0.2051747254508965,0.1949905298873669,0.08149352315500705
12,XGBoost_2_AutoML_20190418_140346,0.20527641264725927,0.4530744007856318,0.20527641264725927,0.20603358183873036,0.08105624636969087
13,XGBoost_grid_1_AutoML_20190418_142243_model_1,0.21555138239631155,0.4642751149871287,0.21555138239631155,0.21654171340452694,0.08572639418701114
14,XGBoost_1_AutoML_20190418_144229,0.21659635468153865,0.4653991348096155,0.21659635468153865,0.21757298801029948,0.08401026835726101
15,StackedEnsemble_BestOfFamily_AutoML_20190418_132524,0.21687479284593014,0.4656981778426131,0.21687479284593014,0.217555261905783,0.08785190613819127
16,StackedEnsemble_AllModels_AutoML_20190418_132524,0.21687479284593014,0.4656981778426131,0.21687479284593014,0.217555261905783,0.08785190613819127
17,XGBoost_1_AutoML_20190418_150256,0.2188696940848983,0.4678351142068093,0.2188696940848983,0.22206484017507866,0.08398542738593158
18,XGBoost_1_AutoML_20190418_135050,0.2193162680490852,0.4683121480904432,0.2193162680490852,0.2198969659014468,0.08443261439960134
19,XGBoost_1_AutoML_20190418_132524,0.2196092906001376,0.4686248932783422,0.2196092906001376,0.21972649298115168,0.08452976422062468
20,XGBoost_1_AutoML_20190418_142243,0.2206520102319025,0.4697361070131851,0.2206520102319025,0.2201413399333599,0.0845195851367593
21,XGBoost_grid_1_AutoML_20190418_144229_model_2,0.22083428721704207,0.4699300875843577,0.22083428721704207,0.2267975940964771,0.08568132100518891
22,XGBoost_1_AutoML_20190418_140346,0.22240000830963927,0.4715930537122438,0.22240000830963927,0.2238288808300529,0.08525100879550852
23,XGBoost_grid_1_AutoML_20190418_150256_model_1,0.23595670556966986,0.4857537499285722,0.23595670556966986,0.2318841069071962,0.08880770120155455
24,DRF_1_AutoML_20190418_140346,0.2519375410810224,0.5019338014928089,0.2519375410810224,0.22884396841253585,0.1018458475147421
25,GBM_1_AutoML_20190418_150256,0.2535556730566411,0.5035431193618289,0.2535556730566411,0.2348860945917652,0.10069932521648788
26,DRF_1_AutoML_20190418_132524,0.25527190604325906,0.5052444022879017,0.25527190604325906,0.23256259735783305,0.1015295156153604
27,GBM_4_AutoML_20190418_150256,0.2556294265280445,0.5055980879394665,0.2556294265280445,0.2352841059703947,0.10223672502819416
28,DRF_1_AutoML_20190418_150256,0.2556651538110947,0.5056334184081336,0.2556651538110947,0.2324258404816153,0.10227589430684217
29,DRF_1_AutoML_20190418_144229,0.2560048586279696,0.5059692269574995,0.2560048586279696,0.2302505774136092,0.1025972902592976
30,DRF_1_AutoML_20190418_135050,0.2564281094333136,0.5063873116827806,0.2564281094333136,0.2337979266078569,0.10382559493996424
31,GBM_3_AutoML_20190418_140346,0.25645070775333045,0.5064096244675159,0.25645070775333045,0.23688549532424125,0.10042829457113588
32,GBM_grid_1_AutoML_20190418_144229_model_1,0.25720330868201313,0.5071521553557801,0.25720330868201313,0.26571291387590656,0.10935300068092448
33,GBM_4_AutoML_20190418_142243,0.2580593772303394,0.5079954500094852,0.2580593772303394,0.2482491614551766,0.10237164475608708
34,DRF_1_AutoML_20190418_142243,0.2592428101228272,0.5091589242297804,0.2592428101228272,0.23236862036000225,0.10338349355096806
35,GBM_1_AutoML_20190418_142243,0.25971138519729803,0.5096188626780783,0.25971138519729803,0.23397850460644165,0.10236705304979687
36,GBM_2_AutoML_20190418_140346,0.26029377964214034,0.5101899446697674,0.26029377964214034,0.2376686769523705,0.10239727342642484
37,GBM_4_AutoML_20190418_144229,0.2607748330402862,0.5106611724424388,0.2607748330402862,0.2497585331214997,0.10122072180216488
38,GBM_grid_1_AutoML_20190418_144229_model_2,0.26124425962993464,0.5111205920621225,0.26124425962993464,0.2265953509467629,0.10285759826909913
39,GBM_3_AutoML_20190418_144229,0.2618262945011076,0.5116896466620247,0.2618262945011076,0.23846659497627326,0.10621118603361908
